Year,Birth Rate,Mortality Rate,Divorces,
2021,9.409233229703897,12.837475140695194,1.1688550354071072,
2022,10.051200995960263,13.145695200344411,0.8070879760105236,
2023,10.01674671557603,12.876657794020016,0.8356950457237003,
2024,9.370250812092795,12.329236198982729,0.8309213745276152,
2025,9.005915760697176,14.463097256575422,0.9811967608127036,
2026,9.330671379090875,13.836989294106864,0.7278244316038264,
2027,8.590120127511575,14.477384987468511,0.9297315782972386,
2028,8.320162936838488,13.66490002098645,0.8879486178174867,
2029,8.264834547193255,13.97590196336737,0.9342727427531392,
2030,8.686276042742893,14.07813596695156,0.8000910944194823,
2031,7.962785521806008,13.59070910349589,1.1001058083184263,
2032,8.500236021464584,13.810274198163446,1.0587930707988482,
2033,7.880268426305321,14.594370271662132,0.7921893949822931,
2034,7.521120031420924,12.961032071401824,1.1538679903951847,
2035,8.176871682033411,14.339093195293428,0.7898557953506538,
2036,7.392220751840463,15.119909159472943,0.7424562511063943,
