Year,Birth Rate,Mortality Rate,Divorces,
2021,8.753401968661468,16.549995118049388,0.9953593966648537,
2022,9.144973659476001,15.44936544201938,0.43408524492225514,
2023,8.5925756885125,16.684156953540356,1.210004452294434,
2024,6.814809519924379,17.11664994340301,1.2002574839517093,
2025,8.724165129290537,19.907544270286234,0.9223358377118132,
2026,8.179726570642742,19.18684699106988,0.7642078128001398,
2027,6.729054133021753,21.707081957449386,1.0645344936507322,
2028,7.155053273571685,20.66702152513659,0.8704397000858481,
2029,6.407909202017201,19.937666047492616,0.9420661634406884,
2030,6.3349604840215665,20.914417493642002,1.1992555162611425,
2031,5.935302068551574,21.50678087849256,0.7842774260423857,
2032,5.691903344336485,21.315652079751498,0.8187302681859095,
2033,5.492448475266295,22.082118017853634,0.630802131947271,
2034,4.630828028140272,23.334881546354975,0.9256030849485348,
2035,5.4644850858321865,23.041777355407397,0.8862608920065316,
