Year,Birth Rate,Mortality Rate,Divorces,
2021,10.224240111070777,9.141487002067908,0.9587316243682781,
2022,10.95785329257648,8.02194441178937,1.0074780235145397,
2023,12.034246516986146,7.529528894969203,0.5990898826543397,
2024,11.606805370851701,7.175963719078345,0.7490982955982975,
2025,11.701768713154623,5.610014443447721,1.019295211755364,
2026,11.048483707344232,6.7581683629521905,1.0714706663010547,
2027,12.349447416323272,6.147097814477359,0.7390060006040218,
2028,12.606677691265338,5.723232717298679,0.6352844013823337,
2029,10.856618715840153,5.528477993707408,1.0092734105724726,
2030,11.761031993089226,5.479934677871945,1.0743969805580535,
2031,12.096370613900701,5.77646963624027,1.0517574331105155,
2032,11.852484228977248,5.901547334795182,0.9930489988796813,
2033,11.784150184779287,5.109755945080699,0.765120941203052,
2034,11.01972594637157,5.107469922098872,0.992160515784053,
2035,10.660200552527012,4.8171834759870125,0.9600175455290636,
2036,10.495820067116568,5.432927429535812,0.843203683163907,
