Year,Birth Rate,Mortality Rate,Divorces,
2021,9.601095302299393,16.07001207008679,1.4426694506374527,
2022,8.808654459613754,15.650793241928396,2.019335599539045,
2023,8.489636853622166,17.073855409047777,2.0966067094770273,
2024,8.937363610312682,17.67476752349787,1.6889339894571858,
2025,8.672186570443921,18.975333845819534,1.7240531723974368,
2026,6.892083458715906,18.0186791672713,1.1886528063273254,
2027,8.351586448019045,18.820577684783373,1.3202627404578855,
2028,7.680766768103982,19.194781017033648,2.0594650621612267,
2029,7.0780154831883815,21.559327201515714,1.2570302704007041,
2030,6.351430282939525,21.279831113018403,2.086471109404842,
2031,6.882752301286087,21.71367511642529,1.663210299948659,
2032,5.757036735672751,23.489595057167502,1.6580910769622104,
2033,5.5575546578917185,21.49519360555134,1.6990480345748622,
2034,5.810606469788398,23.836331229033323,1.3727011517411736,
2035,6.028179630450933,23.929750891204925,2.0093681943947153,
