Year,Birth Rate,Mortality Rate,Divorces,
2021,10.358431355264543,16.605627227654114,0.5320416517920727,
2022,8.433075793027983,14.235856377223588,0.3957983489673967,
2023,9.277387553910065,15.937715010284863,1.30854687326518,
2024,9.19656418183217,15.811773887768803,1.0353363824915676,
2025,7.967191462423143,15.682158651409459,1.0291406481580236,
2026,7.144202111876635,20.033377698056814,0.6375604554038922,
2027,7.604388718630322,16.3562369108401,0.380389764942591,
2028,8.177894793037632,21.14100840443617,0.6293785601359236,
2029,5.889526305129991,19.669957253563464,0.37570494432879364,
2030,6.737031760413776,21.709423597877215,1.3719608628125912,
2031,5.596817469679066,20.771344572834632,1.244013929957498,
2032,6.194903655125062,20.947824975738314,0.6193645902030008,
2033,5.68897135917452,22.630562515261357,0.4943006247807034,
2034,5.669141389021675,21.814341799380614,0.7394022641611739,
2035,3.687154497042219,21.25873589637907,1.1063773289116954,
