Year,Birth Rate,Mortality Rate,Divorces,
2021,9.430398375768032,15.45293412858252,2.008947782839716,
2022,8.417743919555797,15.61700393426481,1.7516748149256873,
2023,9.239271821603142,17.212042602584738,1.656238195421828,
2024,7.994333671609848,16.9542750231817,1.853352838052887,
2025,8.157293105452892,18.438642269998407,1.8574221587682793,
2026,7.659985485538767,18.188049386658722,1.7104761667435084,
2027,7.467821044288414,20.254194220310577,1.9421296735963953,
2028,7.443385026860105,20.47407297654913,1.4439353269402126,
2029,7.107996274682757,22.030158223724754,1.6601087511800239,
2030,6.536467713917098,21.763765076256067,1.6528827500415837,
2031,6.415066221234843,22.36994796840438,1.6452296297621525,
2032,5.653448847941985,22.540557243483796,1.6756179917135345,
2033,5.584410060791106,22.52176896396532,1.5982446365607572,
2034,5.275893735436066,23.85424235822961,1.8318668336953263,
2035,5.188082515320308,22.26996224628214,1.6805185142864738,
