Year,Birth Rate,Mortality Rate,Divorces,
2021,10.080865787925312,15.530670681074215,0.5299790343884602,
2022,9.451583785092105,16.028815675609977,0.5250241030470082,
2023,9.117382237527142,15.240997404930638,0.5211925267523969,
2024,8.642561091987563,16.385658665804833,1.1612699447582449,
2025,8.309700234393222,16.746643625787645,1.2783688072873254,
2026,6.852395267685811,17.123529041799237,0.8873470205038994,
2027,7.566820178559622,18.672312297416568,0.378294884106762,
2028,7.789256323132842,17.968883739769442,0.7538181365807631,
2029,6.00249207903294,23.497341533873822,0.748425990070133,
2030,6.221974533147198,21.2810244817952,0.622262299253241,
2031,6.697189681456802,23.561708940559758,0.49603184897094504,
2032,5.800875992652752,23.830276190070876,1.481971441772501,
2033,4.302996404047348,22.019313866628455,1.230286911236438,
2034,4.77611459742927,19.34834958439426,0.48949202802468733,
2035,4.7628928902689855,23.57574026520483,0.8551191435018672,
