Year,Birth Rate,Mortality Rate,Divorces,
2021,9.220616644846196,15.325453152624421,0.6638262063157246,
2022,8.422536960162885,15.394428094967619,0.5257216215988028,
2023,8.28710891764356,17.679300064268666,0.7183360481756149,
2024,7.557873442156225,17.89353791778973,0.9035884116890562,
2025,8.341201091975497,19.182747271402974,0.8979079872308696,
2026,6.181349428597907,18.738201933884977,0.9554941313356147,
2027,7.342235140720782,19.99948943903856,1.0131602127461636,
2028,6.978000271597651,20.936533304065755,0.880262496747195,
2029,6.889790493747249,20.2929492059587,0.6264889083926505,
2030,6.228306210407858,21.359994639076202,0.996606939820998,
2031,5.825198465652673,22.439494626717845,0.9297720917189172,
2032,6.550013039456114,22.43364840130207,1.1740414996967992,
2033,4.8758324577488485,22.403910301632635,1.2343664302314645,
2034,6.654251770961978,23.784896694724207,1.1705164767719685,
2035,4.726648029451685,21.793607048300615,1.474177324370122,
