Year,Birth Rate,Mortality Rate,Divorces,
2021,11.023736204663408,17.936269132552574,0.9296033932757719,
2022,7.912859115970481,21.361095992427263,0.26360891902206407,
2023,8.125531711361708,22.805043731790402,0.9172257735463005,
2024,8.079889119676242,20.068442538250043,0.3911028865328616,
2025,7.8853343324836676,17.977718189321617,0.5178847332502644,
2026,7.699222441601997,20.14122868687106,1.02557908565564,
2027,6.892077766967042,23.36972954319397,1.4044496274457654,
2028,7.863138798637035,22.569728480424647,1.1408955629190243,
2029,5.809759052890524,23.99824250728811,0.7580548956911041,
2030,7.058890103845336,23.3159863634895,1.2605106787009794,
2031,6.79118784924788,26.407173136030178,0.7545430030264157,
2032,8.770832146406358,24.803517126221667,1.753227451790019,
2033,4.624361632007724,23.370266744379755,0.49990628904932144,
2034,4.858913620751539,26.164907025775832,0.8720724578986898,
2035,4.8514168499433,28.24939037185719,0.995304643344675,
2036,6.086942342107606,24.34874367050325,1.117904499598073,
